id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R08979,36,5,1,3,1.0,15,4,127321.88,17052.11,1
R08981,32,5,1,0,1.0,15,4,75447.86,9327.23,1
R08998,42,5,1,0,1.0,16,4,118659.99,5555.1,1
R09015,27,5,1,0,1.0,16,4,194062.54,10012.01,1
R09022,34,3,1,0,1.0,13,4,76530.19,4425.09,1
R09059,34,5,1,0,1.0,12,4,17198.05,7421.86,1
R09060,38,5,1,0,1.0,14,2,109421.18,20687.21,1
R09073,45,3,1,0,1.0,13,4,96603.93,12403.07,1
R09075,29,5,1,0,1.0,16,4,13657.5,4123.14,1
R09084,19,5,1,0,1.0,12,2,55574.71,8605.23,1
R09104,31,3,1,0,1.0,13,4,84061.2,11096.77,1
R09125,34,5,1,0,1.0,12,2,88206.76,5789.66,1
R09127,28,5,1,0,1.0,15,4,50348.14,4857.66,1
R09133,30,5,1,0,1.0,14,2,13247.57,1792.2,1
R09135,49,5,1,0,1.0,15,4,75176.58,3283.4,1
R09138,24,5,2,0,1.0,12,4,66563.62,3142.6,1
R09153,69,2,1,0,1.0,13,4,54710.89,57777.5,1
R09170,25,5,1,0,1.0,13,4,34203.84,9429.79,1
R09181,32,4,1,0,1.0,11,4,30335.33,7063.98,1
R09187,19,5,1,0,1.0,13,6,2379.81,235.15,1
R09189,31,5,1,0,1.0,16,4,82081.73,8470.9,1
R09201,29,5,1,0,1.0,13,4,70072.87,15382.26,1
R09202,38,5,1,0,1.0,15,4,79697.75,12081.76,1
R09225,40,1,1,0,1.0,12,4,114081.95,13733.93,1
R09230,64,5,1,0,1.0,14,2,90932.08,7714.02,1
R09243,24,5,1,0,1.0,13,4,41988.81,27327.42,1
R09254,27,5,1,0,1.0,13,4,175767.94,14372.66,1
R09263,27,5,1,0,1.0,13,4,127039.42,7731.1,1
R09268,23,5,2,0,1.0,12,4,17519.58,1318.65,1
R09287,20,5,1,0,1.0,12,1,275176.66,8344.21,1
R09291,22,5,2,0,1.0,12,4,1953.81,2113.92,1
R09296,23,5,1,0,1.0,13,4,52683.45,12704.19,1
R09301,27,5,1,0,1.0,13,4,112581.04,14045.59,1
R09305,49,5,2,0,1.0,12,4,42163.61,4852.46,1
R09315,50,5,1,0,1.0,13,2,35618.97,1896.18,1
R09320,25,5,2,2,1.0,12,4,28422.02,12229.04,1
R09329,29,5,1,0,1.0,14,4,37123.08,49224.16,1
R09330,40,1,1,0,1.0,12,4,18093.79,3296.79,1
R09336,61,5,1,0,1.0,13,2,25435.3,1308.61,1
R09340,54,3,1,0,1.0,13,4,31338.4,3006.62,1
R09348,27,5,1,0,1.0,12,4,47513.2,9298.86,1
R09356,25,5,1,0,1.0,15,4,58301.36,6715.35,1
R09360,33,5,1,0,1.0,14,4,53577.3,3038.07,1
R09362,54,4,2,0,1.0,12,4,44410.85,3986.49,1
R09367,53,3,1,0,1.0,16,4,347369.8,10233.89,1
R09371,61,5,1,0,1.0,16,2,147762.47,25059.03,1
R09373,37,3,1,0,1.0,12,4,90426.28,8956.36,1
R09375,42,5,1,0,1.0,14,4,50297.51,11832.16,1
R09397,57,5,1,0,1.0,16,4,219624.04,9174.87,1
R09403,39,3,1,0,1.0,12,4,52213.44,6777.09,1
R09408,37,5,2,0,1.0,12,1,35486.13,4927.2,1
R09410,66,3,1,0,1.0,16,4,154755.59,6609.98,1
R09419,61,3,1,0,1.0,13,4,49526.71,3664.09,1
R09420,20,5,2,0,1.0,12,4,17699.08,3787.68,1
R09428,66,3,1,0,1.0,16,4,42692.67,3972.39,1
R09444,40,5,1,1,1.0,15,4,50360.53,4514.29,1
R09460,34,5,1,0,1.0,15,4,88048.07,5423.54,1
R09467,71,5,1,0,1.0,12,1,98905.18,2807.81,1
R09469,55,5,1,0,1.0,12,4,42002.75,4106.04,1
R09471,53,3,1,0,1.0,12,4,90664.01,3870.94,1
R09482,38,5,1,0,1.0,14,4,66159.06,9295.03,1
R09493,35,5,1,0,1.0,14,4,35115.1,4236.97,1
R09495,31,5,1,0,1.0,13,2,101768.94,3032.26,1
R09505,34,5,2,4,1.0,12,4,37910.12,5559.17,1
R09541,45,5,1,0,1.0,13,4,55056.89,8154.08,1
R09547,49,1,1,0,1.0,12,4,66335.11,9061.87,1
R09552,35,5,1,0,1.0,15,4,2488.52,2311.17,1
R09558,41,5,1,0,1.0,13,4,30197.96,4202.34,1
R09561,52,3,1,0,1.0,16,4,219657.43,12376.62,1
R09569,23,5,1,0,1.0,15,4,83892.12,4253.2,1
R09581,32,5,1,0,1.0,13,4,55046.67,4308.4,1
R09587,32,5,1,0,1.0,14,2,150900.67,37503.38,1
R09592,18,5,1,0,1.0,13,4,10093.9,873.41,1
R09603,30,5,1,0,1.0,15,4,30426.83,5243.44,1
R09615,37,5,1,0,1.0,16,4,134357.12,7132.28,1
R09623,21,5,1,0,1.0,12,4,26082.68,7171.06,1
R09633,27,5,1,0,1.0,13,2,86092.1,7738.51,1
R09652,34,5,1,0,1.0,15,4,55430.57,10703.68,1
R09657,37,5,1,0,1.0,15,4,219480.38,21011.29,1
R09659,22,5,1,0,1.0,13,4,45493.75,4939.7,1
R09669,25,1,1,0,1.0,12,4,500.93,3696.78,1
R09670,27,5,1,0,1.0,13,4,40313.26,9963.21,1
R09674,18,5,1,0,1.0,13,6,5154.47,356.43,1
R09694,25,5,1,0,1.0,13,4,61287.91,10995.32,1
R09698,29,5,1,0,1.0,15,4,100212.82,18408.14,1
R09718,25,5,1,0,1.0,15,4,38179.03,5418.68,1
R09721,55,3,1,0,1.0,13,4,54159.06,5723.72,1
R09723,41,3,1,0,1.0,12,4,40278.7,6287.37,1
R09727,40,5,1,0,1.0,16,4,139671.97,23698.9,1
R09733,34,5,1,0,1.0,14,4,60963.33,10032.24,1
R09734,33,5,2,0,1.0,12,4,27737.32,4078.85,1
R09736,28,5,1,0,1.0,16,4,303243.26,23400.51,1
R09738,69,2,1,0,1.0,12,2,82056.94,10070.55,1
R09742,45,5,1,0,1.0,12,1,45481.36,4131.78,1
R09743,27,5,1,0,1.0,13,4,67377.03,9373.29,1
R09761,53,3,1,0,1.0,13,4,1267.32,1796.47,1
R09765,65,5,1,0,1.0,13,5,26413.32,2104.11,1
R09767,32,5,1,0,1.0,13,4,62565.01,4597.49,1
R09799,29,5,2,0,1.0,12,1,108173.06,10416.75,1
R09802,27,5,1,3,1.0,12,4,3481.29,16747.06,1
R09812,38,5,1,0,1.0,15,4,270993.07,3886.13,1
R09813,49,5,1,0,1.0,12,4,80148.91,4890.92,1
R09850,33,5,1,0,1.0,15,4,85539.24,10099.78,1
R09852,25,5,2,0,1.0,12,4,149479.67,26993.29,1
R09858,34,5,1,3,1.0,13,2,72484.53,8166.84,1
R09862,23,5,1,0,1.0,12,4,30331.11,3602.2,1
R09865,57,5,1,0,1.0,16,2,57162.83,14811.82,1
R09906,31,3,1,0,1.0,13,4,24694.85,1000.61,1
R09908,29,5,1,0,1.0,16,4,63082.11,3261.29,1
